plant_name,plant_id_epa,plant_id_eia,unitid,generator_id,boiler_id,fuel_type_primary,fuel_type_code,fuel_type_eia,prime_mover_code,edat_capacity_mw,heat_input_mmbtu,generator_id_match_method,op_status,op_status_date
Astoria Gas Turbine Power,55243.0,55243.0,CT0011,11,,Diesel Oil,DFO,KER,GT,21.0,,X-walk from Travis,OPR,Jan/01/1971 
Astoria Gas Turbine Power,55243.0,55243.0,CT0012,12,,Diesel Oil,DFO,KER,GT,21.0,,X-walk from Travis,OPR,Jan/01/1971 
Astoria Gas Turbine Power,55243.0,55243.0,CT0013,13,,Diesel Oil,DFO,KER,GT,21.0,,X-walk from Travis,OPR,Jan/01/1971 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-1A,2-1,,Pipeline Natural Gas,NG,NG,GT,24.0,28082.9,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-1B,2-1,,Pipeline Natural Gas,NG,NG,GT,24.0,28173.1,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-2A,2-2,,Pipeline Natural Gas,NG,NG,GT,24.0,36792.0,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-2B,2-2,,Pipeline Natural Gas,NG,NG,GT,24.0,36792.0,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-3A,2-3,,Pipeline Natural Gas,NG,NG,GT,24.0,17983.3,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-3B,2-3,,Pipeline Natural Gas,NG,NG,GT,24.0,17983.3,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-4A,2-4,,Pipeline Natural Gas,NG,NG,GT,24.0,26907.8,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT2-4B,2-4,,Pipeline Natural Gas,NG,NG,GT,24.0,26907.8,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-1A,3-1,,Pipeline Natural Gas,NG,NG,GT,24.0,41877.2,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-1B,3-1,,Pipeline Natural Gas,NG,NG,GT,24.0,41877.2,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-2A,3-2,,Pipeline Natural Gas,NG,NG,GT,24.0,32127.4,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-2B,3-2,,Pipeline Natural Gas,NG,NG,GT,24.0,32127.4,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-3A,3-3,,Pipeline Natural Gas,NG,NG,GT,24.0,23377.1,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-3B,3-3,,Pipeline Natural Gas,NG,NG,GT,24.0,23377.1,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-4A,3-4,,Pipeline Natural Gas,NG,NG,GT,24.0,17975.8,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT3-4B,3-4,,Pipeline Natural Gas,NG,NG,GT,24.0,17975.8,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-1A,4-1,,Pipeline Natural Gas,NG,NG,GT,24.0,32935.6,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-1B,4-1,,Pipeline Natural Gas,NG,NG,GT,24.0,32935.6,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-2A,4-2,,Pipeline Natural Gas,NG,NG,GT,24.0,34586.3,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-2B,4-2,,Pipeline Natural Gas,NG,NG,GT,24.0,34586.3,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-3A,4-3,,Pipeline Natural Gas,NG,NG,GT,24.0,39284.5,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-3B,4-3,,Pipeline Natural Gas,NG,NG,GT,24.0,39284.5,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-4A,4-4,,Pipeline Natural Gas,NG,NG,GT,24.0,28787.1,X-walk from Travis,OPR,Jun/01/1970 
Astoria Gas Turbine Power,55243.0,55243.0,CT4-4B,4-4,,Pipeline Natural Gas,NG,NG,GT,24.0,28787.1,X-walk from Travis,OPR,Jun/01/1970 
Doyle Energy Facility,55244.0,55244.0,CTG-1,CTG1,,Pipeline Natural Gas,NG,NG,GT,68.0,187928.95899999997,X-walk from Travis,OPR,May/19/2000 
Doyle Energy Facility,55244.0,55244.0,CTG-2,CTG2,,Pipeline Natural Gas,NG,NG,GT,71.0,279187.943,X-walk from Travis,OPR,Apr/05/2000 
Doyle Energy Facility,55244.0,55244.0,CTG-3,CTG3,,Pipeline Natural Gas,NG,NG,GT,72.0,210259.77899999998,X-walk from Travis,OPR,May/07/2000 
Doyle Energy Facility,55244.0,55244.0,CTG-4,CTG4,,Pipeline Natural Gas,NG,NG,GT,92.0,510695.25299999997,X-walk from Travis,OPR,Jun/09/2000 
Doyle Energy Facility,55244.0,55244.0,CTG-5,CTG5,,Pipeline Natural Gas,NG,NG,GT,92.0,498631.094,X-walk from Travis,OPR,Jun/16/2000 
Tuscola Plant,55245.0,55245.0,1,TG3,1,Other Gas,OG,NG,ST,220.0,1167059.757,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,1,TG1,1,Other Gas,OG,NG,ST,220.0,1167059.757,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,1,TG2,1,Other Gas,OG,NG,ST,220.0,1167059.757,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,3,TG3,3,Other Gas,OG,NG,ST,220.0,1053095.769,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,3,TG1,3,Other Gas,OG,NG,ST,220.0,1053095.769,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,3,TG2,3,Other Gas,OG,NG,ST,220.0,1053095.769,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,4,TG1,4,Other Gas,OG,NG,ST,220.0,902780.816,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,4,TG3,4,Other Gas,OG,NG,ST,220.0,902780.816,X-walk from Travis,OPR,Jan/01/1980 
Tuscola Plant,55245.0,55245.0,4,TG2,4,Other Gas,OG,NG,ST,220.0,902780.816,X-walk from Travis,OPR,Jan/01/1980 
Darby Electric Generating Station,55247.0,55247.0,CT1,GT1,,Pipeline Natural Gas,NG,NG,GT,104.0,154608.9,X-walk from Travis,OPR,May/04/2001 
Darby Electric Generating Station,55247.0,55247.0,CT2,GT2,,Pipeline Natural Gas,NG,NG,GT,104.0,159814.7,X-walk from Travis,OPR,May/09/2001 
Darby Electric Generating Station,55247.0,55247.0,CT3,GT3,,Pipeline Natural Gas,NG,NG,GT,104.0,146901.0,X-walk from Travis,OPR,May/22/2001 
Darby Electric Generating Station,55247.0,55247.0,CT4,GT4,,Pipeline Natural Gas,NG,NG,GT,104.0,139162.0,X-walk from Travis,OPR,May/22/2001 
Darby Electric Generating Station,55247.0,55247.0,CT5,GT5,,Pipeline Natural Gas,NG,NG,GT,104.0,112534.5,X-walk from Travis,OPR,May/24/2002 
Darby Electric Generating Station,55247.0,55247.0,CT6,GT6,,Pipeline Natural Gas,NG,NG,GT,104.0,112864.6,X-walk from Travis,OPR,May/22/2002 
Tait Electric Generating Station,55248.0,55248.0,CT4,GT4,,Pipeline Natural Gas,NG,NG,GT,105.0,1296111.9,X-walk from Travis,OPR,May/09/2002 
Tait Electric Generating Station,55248.0,55248.0,CT5,GT5,,Pipeline Natural Gas,NG,NG,GT,105.0,1297099.0,X-walk from Travis,OPR,May/01/2002 
Tait Electric Generating Station,55248.0,55248.0,CT6,GT6,,Pipeline Natural Gas,NG,NG,GT,105.0,1368657.7,X-walk from Travis,OPR,Apr/24/2002 
Tait Electric Generating Station,55248.0,55248.0,CT7,GT7,,Pipeline Natural Gas,NG,NG,GT,104.0,1290666.3,X-walk from Travis,OPR,Apr/17/2002 
University Park Energy,55250.0,55250.0,UP1,UPG1,,Pipeline Natural Gas,NG,NG,GT,30.0,208334.3,X-walk from Travis,OPR,Feb/18/2001 
University Park Energy,55250.0,55250.0,UP10,UPG5,,Pipeline Natural Gas,NG,NG,GT,30.0,212457.3,X-walk from Travis,OPR,May/16/2001 
University Park Energy,55250.0,55250.0,UP11,UPG6,,Pipeline Natural Gas,NG,NG,GT,30.0,212900.0,X-walk from Travis,OPR,Jul/07/2001 
University Park Energy,55250.0,55250.0,UP12,UPG6,,Pipeline Natural Gas,NG,NG,GT,30.0,203988.3,X-walk from Travis,OPR,Jul/07/2001 
University Park Energy,55250.0,55250.0,UP2,UPG1,,Pipeline Natural Gas,NG,NG,GT,30.0,197826.9,X-walk from Travis,OPR,Feb/18/2001 
University Park Energy,55250.0,55250.0,UP3,UPG2,,Pipeline Natural Gas,NG,NG,GT,30.0,165113.6,X-walk from Travis,OPR,Feb/22/2001 
University Park Energy,55250.0,55250.0,UP4,UPG2,,Pipeline Natural Gas,NG,NG,GT,30.0,161440.1,X-walk from Travis,OPR,Feb/22/2001 
University Park Energy,55250.0,55250.0,UP5,UPG3,,Pipeline Natural Gas,NG,NG,GT,30.0,187735.5,X-walk from Travis,OPR,Mar/22/2001 
University Park Energy,55250.0,55250.0,UP6,UPG3,,Pipeline Natural Gas,NG,NG,GT,30.0,175732.9,X-walk from Travis,OPR,Mar/22/2001 
University Park Energy,55250.0,55250.0,UP7,UPG4,,Pipeline Natural Gas,NG,NG,GT,30.0,216798.9,X-walk from Travis,OPR,Apr/11/2001 
University Park Energy,55250.0,55250.0,UP8,UPG4,,Pipeline Natural Gas,NG,NG,GT,30.0,211538.0,X-walk from Travis,OPR,Apr/11/2001 
University Park Energy,55250.0,55250.0,UP9,UPG5,,Pipeline Natural Gas,NG,NG,GT,30.0,211163.1,X-walk from Travis,OPR,May/16/2001 
Gleason Generating Facility,55251.0,55251.0,CTG-1,CTG1,,Pipeline Natural Gas,NG,NG,GT,187.0,1774612.205,X-walk from Travis,OPR,Jun/06/2000 
Gleason Generating Facility,55251.0,55251.0,CTG-2,CTG2,,Pipeline Natural Gas,NG,NG,GT,187.0,1961932.801,X-walk from Travis,OPR,May/24/2000 
Gleason Generating Facility,55251.0,55251.0,CTG-3,CTG3,,Pipeline Natural Gas,NG,NG,GT,187.0,1561194.0569999998,X-walk from Travis,OPR,May/18/2000 
Crete Energy Park,55253.0,55253.0,GT1,GT1,,Pipeline Natural Gas,NG,NG,GT,110.0,254003.52899999998,X-walk from Travis,OPR,Mar/24/2002 
Crete Energy Park,55253.0,55253.0,GT2,GT2,,Pipeline Natural Gas,NG,NG,GT,110.0,345648.58,X-walk from Travis,OPR,Mar/24/2002 
Crete Energy Park,55253.0,55253.0,GT3,GT3,,Pipeline Natural Gas,NG,NG,GT,110.0,311755.32300000003,X-walk from Travis,OPR,Mar/24/2002 
Crete Energy Park,55253.0,55253.0,GT4,GT4,,Pipeline Natural Gas,NG,NG,GT,110.0,323200.333,X-walk from Travis,OPR,Mar/24/2002 
"Whiting Clean Energy, Inc.",55259.0,55259.0,CT1,ST1,,Pipeline Natural Gas,NG,NG,CT,186.0,13131627.91,X-walk from Travis,OPR,Jul/20/2001 
"Whiting Clean Energy, Inc.",55259.0,55259.0,CT1,CT1,,Pipeline Natural Gas,NG,NG,CT,186.0,13131627.91,X-walk from Travis,OPR,Jul/20/2001 
"Whiting Clean Energy, Inc.",55259.0,55259.0,CT2,CT2,,Pipeline Natural Gas,NG,NG,CT,186.0,12663525.25,X-walk from Travis,OPR,Jul/10/2001 
"Whiting Clean Energy, Inc.",55259.0,55259.0,CT2,ST1,,Pipeline Natural Gas,NG,NG,CT,186.0,12663525.25,X-walk from Travis,OPR,Jul/10/2001 
AMP-Ohio Gas Turbines Bowling Green,55262.0,55262.0,CT1,CT1,,Pipeline Natural Gas,NG,NG,GT,42.0,13981.5,X-walk from Travis,OPR,Feb/08/2001 
AMP-Ohio Gas Turbines Bowling Green,55262.0,55262.0,CT2,CT2,,,,NG,,,,X-walk from Travis,OPR,May/08/2001 
AMP-Ohio Gas Turbines Galion,55263.0,55263.0,CT1,CT1,,Pipeline Natural Gas,NG,NG,GT,42.0,31098.8,X-walk from Travis,OPR,Jun/07/2001 
AMP-Ohio Gas Turbines Galion,55263.0,55263.0,CT2,CT2,,,,NG,,,,X-walk from Travis,OPR,Jun/07/2001 
AMP-Ohio Gas Turbines Napoleon,55264.0,55264.0,CT1,CT1,,Pipeline Natural Gas,NG,NG,GT,42.0,34102.4,X-walk from Travis,OPR,Mar/06/2001 
AMP-Ohio Gas Turbines Napoleon,55264.0,55264.0,CT2,CT2,,,,NG,,,,X-walk from Travis,OPR,Mar/06/2001 
Edward L Addison Generating Plant,55267.0,55267.0,1,712,,Pipeline Natural Gas,NG,NG,GT,190.0,2243901.838,X-walk from Travis,OPR,Mar/16/2000 
Edward L Addison Generating Plant,55267.0,55267.0,2,713,,Pipeline Natural Gas,NG,NG,GT,190.0,61478.47,X-walk from Travis,OPR,May/01/2000 
Edward L Addison Generating Plant,55267.0,55267.0,3,714,,Pipeline Natural Gas,NG,NG,GT,190.0,2092265.905,X-walk from Travis,OPR,Apr/10/2000 
Edward L Addison Generating Plant,55267.0,55267.0,4,715,,Pipeline Natural Gas,NG,NG,GT,190.0,83824.454,X-walk from Travis,OPR,Apr/29/2000 
Southaven Combined Cycle,55269.0,55269.0,AA-001,CTG1,,Pipeline Natural Gas,NG,NG,CT,314.0,11219639.18,X-walk from Travis,OPR,Mar/14/2003 
Southaven Combined Cycle,55269.0,55269.0,AA-001,STG1,,Pipeline Natural Gas,NG,NG,CT,314.0,11219639.18,X-walk from Travis,OPR,Mar/14/2003 
Southaven Combined Cycle,55269.0,55269.0,AA-002,STG2,,Pipeline Natural Gas,NG,NG,CT,314.0,11719422.39,X-walk from Travis,OPR,Mar/29/2003 
Southaven Combined Cycle,55269.0,55269.0,AA-002,CTG2,,Pipeline Natural Gas,NG,NG,CT,314.0,11719422.39,X-walk from Travis,OPR,Mar/29/2003 
Southaven Combined Cycle,55269.0,55269.0,AA-003,STG3,,Pipeline Natural Gas,NG,NG,CT,314.0,11766091.14,X-walk from Travis,OPR,May/03/2003 
Southaven Combined Cycle,55269.0,55269.0,AA-003,CTG3,,Pipeline Natural Gas,NG,NG,CT,314.0,11766091.14,X-walk from Travis,OPR,May/03/2003 
Jackson Generating Station,55270.0,55270.0,7EA,ST2,,Pipeline Natural Gas,NG,NG,CT,148.0,4873547.119,X-walk from Travis,OPR,May/05/2002 
Jackson Generating Station,55270.0,55270.0,7EA,ST1,,Pipeline Natural Gas,NG,NG,CT,148.0,4873547.119,X-walk from Travis,OPR,May/05/2002 
Jackson Generating Station,55270.0,55270.0,7EA,7EA,,Pipeline Natural Gas,NG,NG,CT,148.0,4873547.119,X-walk from Travis,OPR,May/05/2002 
Jackson Generating Station,55270.0,55270.0,LM1,ST2,,Pipeline Natural Gas,NG,NG,CT,75.0,2060357.108,X-walk from Travis,OPR,Mar/15/2002 
Jackson Generating Station,55270.0,55270.0,LM1,LM1,,Pipeline Natural Gas,NG,NG,CT,75.0,2060357.108,X-walk from Travis,OPR,Mar/15/2002 
Jackson Generating Station,55270.0,55270.0,LM1,ST1,,Pipeline Natural Gas,NG,NG,CT,75.0,2060357.108,X-walk from Travis,OPR,Mar/15/2002 
Jackson Generating Station,55270.0,55270.0,LM2,ST1,,Pipeline Natural Gas,NG,NG,CT,75.0,2066683.175,X-walk from Travis,OPR,Mar/20/2002 
Jackson Generating Station,55270.0,55270.0,LM2,LM2,,Pipeline Natural Gas,NG,NG,CT,75.0,2066683.175,X-walk from Travis,OPR,Mar/20/2002 
Jackson Generating Station,55270.0,55270.0,LM2,ST2,,Pipeline Natural Gas,NG,NG,CT,75.0,2066683.175,X-walk from Travis,OPR,Mar/20/2002 
Jackson Generating Station,55270.0,55270.0,LM3,LM3,,Pipeline Natural Gas,NG,NG,CT,75.0,2035731.869,X-walk from Travis,OPR,Mar/29/2002 
Jackson Generating Station,55270.0,55270.0,LM3,ST1,,Pipeline Natural Gas,NG,NG,CT,75.0,2035731.869,X-walk from Travis,OPR,Mar/29/2002 
Jackson Generating Station,55270.0,55270.0,LM3,ST2,,Pipeline Natural Gas,NG,NG,CT,75.0,2035731.869,X-walk from Travis,OPR,Mar/29/2002 
Jackson Generating Station,55270.0,55270.0,LM4,LM4,,Pipeline Natural Gas,NG,NG,CT,75.0,2074962.955,X-walk from Travis,OPR,May/02/2002 
Jackson Generating Station,55270.0,55270.0,LM4,ST2,,Pipeline Natural Gas,NG,NG,CT,75.0,2074962.955,X-walk from Travis,OPR,May/02/2002 
Jackson Generating Station,55270.0,55270.0,LM4,ST1,,Pipeline Natural Gas,NG,NG,CT,75.0,2074962.955,X-walk from Travis,OPR,May/02/2002 
Jackson Generating Station,55270.0,55270.0,LM5,LM5,,Pipeline Natural Gas,NG,NG,CT,75.0,2058817.414,X-walk from Travis,OPR,May/08/2002 
Jackson Generating Station,55270.0,55270.0,LM5,ST2,,Pipeline Natural Gas,NG,NG,CT,75.0,2058817.414,X-walk from Travis,OPR,May/08/2002 
Jackson Generating Station,55270.0,55270.0,LM5,ST1,,Pipeline Natural Gas,NG,NG,CT,75.0,2058817.414,X-walk from Travis,OPR,May/08/2002 
Jackson Generating Station,55270.0,55270.0,LM6,LM6,,Pipeline Natural Gas,NG,NG,CT,75.0,2052873.146,X-walk from Travis,OPR,May/10/2002 
Jackson Generating Station,55270.0,55270.0,LM6,ST2,,Pipeline Natural Gas,NG,NG,CT,75.0,2052873.146,X-walk from Travis,OPR,May/10/2002 
Jackson Generating Station,55270.0,55270.0,LM6,ST1,,Pipeline Natural Gas,NG,NG,CT,75.0,2052873.146,X-walk from Travis,OPR,May/10/2002 
Tenaska Lindsay Hill Generating Station,55271.0,55271.0,CT1,GTG1,,Pipeline Natural Gas,NG,NG,CT,318.0,7153823.203,X-walk from Travis,OPR,Jan/09/2002 
Tenaska Lindsay Hill Generating Station,55271.0,55271.0,CT2,GTG2,,Pipeline Natural Gas,NG,NG,CT,318.0,6537169.738,X-walk from Travis,OPR,Jan/19/2002 
Tenaska Lindsay Hill Generating Station,55271.0,55271.0,CT3,STG1,,Pipeline Natural Gas,NG,NG,CT,318.0,7231155.36,X-walk from Travis,OPR,Jan/26/2002 
Tenaska Lindsay Hill Generating Station,55271.0,55271.0,CT3,GTG3,,Pipeline Natural Gas,NG,NG,CT,318.0,7231155.36,X-walk from Travis,OPR,Jan/26/2002 
Ceredo Generating Station,55276.0,55276.0,01,01,,Pipeline Natural Gas,NG,NG,GT,99.0,272376.7,X-walk from Travis,OPR,Apr/07/2001 
Ceredo Generating Station,55276.0,55276.0,02,02,,Pipeline Natural Gas,NG,NG,GT,99.0,226719.5,X-walk from Travis,OPR,Apr/08/2001 
Ceredo Generating Station,55276.0,55276.0,03,03,,Pipeline Natural Gas,NG,NG,GT,99.0,101366.1,X-walk from Travis,OPR,Apr/11/2001 
Ceredo Generating Station,55276.0,55276.0,04,04,,Pipeline Natural Gas,NG,NG,GT,99.0,235367.1,X-walk from Travis,OPR,Apr/13/2001 
Ceredo Generating Station,55276.0,55276.0,05,05,,Pipeline Natural Gas,NG,NG,GT,99.0,246231.8,X-walk from Travis,OPR,Apr/26/2001 
Ceredo Generating Station,55276.0,55276.0,06,06,,Pipeline Natural Gas,NG,NG,GT,99.0,245302.8,X-walk from Travis,OPR,Apr/29/2001 
Aurora,55279.0,55279.0,AGS01,CTG1,,Pipeline Natural Gas,NG,NG,GT,190.0,764455.9959999999,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS02,CTG2,,Pipeline Natural Gas,NG,NG,GT,190.0,549244.775,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS03,CTG3,,Pipeline Natural Gas,NG,NG,GT,190.0,1037869.83,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS04,CTG4,,Pipeline Natural Gas,NG,NG,GT,190.0,343374.451,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS05,CTG5,,Pipeline Natural Gas,NG,NG,GT,55.0,221845.48100000003,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS06,CTG6,,Pipeline Natural Gas,NG,NG,GT,55.0,229806.768,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS07,CTG7,,Pipeline Natural Gas,NG,NG,GT,55.0,256710.513,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS08,CTG8,,Pipeline Natural Gas,NG,NG,GT,55.0,261001.603,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS09,CTG9,,Pipeline Natural Gas,NG,NG,GT,55.0,219148.33800000002,111d newcrosswalk-orig,Operating,
Aurora,55279.0,55279.0,AGS10,CTG10,,Pipeline Natural Gas,NG,NG,GT,55.0,249929.324,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG10,GT10,,Pipeline Natural Gas,NG,NG,GT,49.0,68521.5,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG11,GT11,,Pipeline Natural Gas,NG,NG,GT,49.0,62617.7,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG12,GT12,,Pipeline Natural Gas,NG,NG,GT,49.0,65084.7,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG5,GT05,,Pipeline Natural Gas,NG,NG,GT,49.0,80642.4,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG6,GT06,,Pipeline Natural Gas,NG,NG,GT,49.0,80166.9,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG7,GT07,,Pipeline Natural Gas,NG,NG,GT,49.0,76032.7,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG8,GT08,,Pipeline Natural Gas,NG,NG,GT,49.0,77578.8,111d newcrosswalk-orig,Operating,
Southeast Chicago Energy Project,55281.0,55281.0,CTG9,GT09,,Pipeline Natural Gas,NG,NG,GT,49.0,69319.7,111d newcrosswalk-orig,Operating,
